Tiempo,Carga (q),Corriente (i)
0.0,1.0,0.0
0.01001001001001001,0.9847443136585888,-3.0403230689646534
0.02002002002002002,0.9394425587775665,-5.987881432045832
0.03003003003003003,0.8654770284754233,-8.752740587344238
0.04004004004004004,0.7651045070672181,-11.250540619462694
0.050050050050050046,0.6413875274516645,-13.405070059263544
0.06006006006006006,0.4981008667028113,-15.150591006581926
0.07007007007007007,0.33961640820592925,-16.433844981714284
0.08008008008008008,0.17076975140303077,-17.215678044707733
0.09009009009009009,-0.0032873379259561863,-17.472235295390377
0.10010010010010009,-0.1772441271288388,-17.19568884278215
0.11011011011011011,-0.34579293359533514,-16.394476523277135
0.12012012012012012,-0.5037910883209836,-15.093044505301487
0.13013013013013014,-0.6464178303530498,-13.331101418870436
0.14014014014014015,-0.7693214105995708,-11.162406726464766
0.15015015015015015,-0.8687518565152752,-8.653130541082763
0.16016016016016016,-0.9416754005290973,-5.879834550528978
0.17017017017017017,-0.9858670362524283,-2.927136148921431
0.18018018018018017,-0.9999784138806125,0.1148736001241587
0.19019019019019018,-0.9835789707813286,3.153378380180343
0.20020020020020018,-0.9371690783885319,6.095668923705066
0.21021021021021022,-0.8621647711551864,8.85197158841546
0.22022022022022023,-0.7608545429509126,11.33818746984716
0.23023023023023023,-0.6363295148016547,13.478458613191727
0.24024024024024024,-0.4923891312219068,15.207482004344726
0.2502502502502503,-0.3334252265798555,16.472502594420472
0.2602602602602603,-0.16428802447277918,17.234922757472507
0.2702702702702703,0.009861848667640463,17.47147992581539
0.2802802802802803,0.18371082247309103,17.17495640796483
0.2902902902902903,0.35195450795890343,16.354399555734513
0.3003003003003003,0.5094595413620618,15.034845761970569
0.3103103103103103,0.6514202109234613,13.256556577066199
0.3203203203203203,0.7735050866786102,11.073790231960595
0.3303303303303303,0.8719891781273562,8.55314614935711
0.34034034034034033,0.943867589680489,5.771532908290878
0.35035035035035034,0.9869472049922364,2.81382165047928
0.36036036036036034,0.9999136010672063,-0.22974348052907895
0.37037037037037035,0.9823711533106866,-3.2662988108444293
0.38038038038038036,0.934855107379186,-6.203194546599973
0.39039039039039036,0.8588152474873797,-8.950821637771153
0.40040040040040037,0.7565716633353272,-11.425345914588869
0.41041041041041043,0.6312439563662067,-13.551265945284884
0.42042042042042044,0.4866560619072509,-15.26371676807437
0.43043043043043044,0.3272195696589797,-16.510448855328246
0.44044044044044045,0.15779913986947466,-17.253423066491813
0.45045045045045046,-0.01643598189671913,-17.469969676672438
0.46046046046046046,-0.19016961867689244,-17.153481671230146
0.47047047047047047,-0.35810089804459083,-16.313615578461835
0.4804804804804805,-0.5151059960470097,-14.975996941444858
0.4904904904904905,-0.6563944480056397,-13.181438469434493
0.5005005005005005,-0.7776553319808015,-10.984694793433615
0.5105105105105106,-0.8751888012660162,-8.452791824024448
0.5205205205205206,-0.9460189650698365,-5.662981661602855
0.5305305305305306,-0.9879846902287914,-2.7003855427506673
0.5405405405405406,-0.9998055403963346,0.34460333860963765
0.5505505505505506,-0.9811208441230186,3.3790778638917653
0.5605605605605606,-0.9325006988940616,6.310451725914674
0.5705705705705706,-0.8554285773946346,9.04928436999595
0.5805805805805806,-0.7522560636292533,11.512009955418373
0.5905905905905906,-0.6261311025813742,13.623487048589686
0.6006006006006006,-0.48090195256082263,15.319291307298501
0.6106106106106106,-0.3209997736559578,16.547681258560488
0.6206206206206206,-0.15130342756087983,17.271177055986602
0.6306306306306306,0.02300940849192453,17.46770385338872
0.6406406406406406,0.1966201964242824,17.13126507971447
0.6506506506506506,0.36423181087872963,16.27212608154004
0.6606606606606606,0.5207301717076949,14.916500472159589
0.6706706706706707,0.6613402836483919,13.105750417594633
0.6806806806806807,0.7817719275086974,10.895124553091193
0.6906906906906907,0.8783505537243127,8.352072368150283
0.7007007007007007,0.9481294073200907,5.554186117931551
0.7107107107107107,0.9889794331792086,2.586833413459251
