Tiempo,Carga (q),Corriente (i)
2.3223223223223224,0.02866816247856762,-0.05832034376364779
2.3323323323323324,0.028065721159312232,-0.06203434888110272
2.3423423423423424,0.027426501969313476,-0.06566774616679323
2.3523523523523524,0.026751335430096168,-0.06921589663131714
2.3623623623623624,0.0260410972845196,-0.07267427416431795
2.3723723723723724,0.02529670862053157,-0.07603846386081128
2.3823823823823824,0.024519133798220454,-0.07930417313251639
2.3923923923923924,0.02370937924868717,-0.08246723622251058
2.4024024024024024,0.022868493298662744,-0.08552361513480103
2.4124124124124124,0.021997563140457484,-0.08846941149811001
2.4224224224224224,0.02109771488036807,-0.09130086667935132
2.4324324324324325,0.02017011159985327,-0.0940143676693163
2.4424424424424425,0.019215951090267056,-0.09660645627063505
2.4524524524524525,0.01823646495056054,-0.09907382975097663
2.4624624624624625,0.017232917819126666,-0.1014133388114114
2.4724724724724725,0.01620660463930199,-0.10362200054380954
2.4824824824824825,0.015158849365625735,-0.10569699922724816
2.4924924924924925,0.014091003404245206,-0.10763569099425735
2.5025025025025025,0.013004443650591288,-0.10943560594808757
2.5125125125125125,0.011900570981841226,-0.11109445283117668
2.5225225225225225,0.010780808201691122,-0.11261011983705742
2.5325325325325325,0.009646598317624284,-0.11398067804929941
2.5425425425425425,0.008499402747095184,-0.11520438446961409
2.5525525525525525,0.007340699399059792,-0.11627968404219845
2.5625625625625625,0.006171980864184899,-0.11720521211042244
2.5725725725725725,0.004994752349123479,-0.11797979478757128
2.5825825825825826,0.003810529930479095,-0.11860245231633779
2.5925925925925926,0.0026208384452214447,-0.11907239831922004
2.6026026026026026,0.0014272096661621817,-0.11938904256063174
2.6126126126126126,0.00023118024787401243,-0.11955198984254592
2.6226226226226226,-0.000965710144519963,-0.11956104266929728
2.6326326326326326,-0.002161920768891315,-0.11941620247725356
2.6426426426426426,-0.0033559119883744353,-0.11911766417969781
2.6526526526526526,-0.004546147115481782,-0.11866581998189363
2.6626626626626626,-0.0057310943345506215,-0.11806126081401655
2.6726726726726726,-0.006909228714676547,-0.11730477001695638
2.6826826826826826,-0.00807903417111493,-0.11639732564648374
2.6926926926926926,-0.009239005424213673,-0.1153401015703713
2.7027027027027026,-0.010387649796949606,-0.11413446070433822
2.7127127127127126,-0.011523489220796669,-0.11278195594932407
2.7227227227227226,-0.012645062235357864,-0.11128433099466366
